ts_ms,ax,ay,az,qr,qi,qj,qk,gy,gp,gr
12663.2,-12.9531250,2.8281250,2.8593750,0.9350586,0.2051392,-0.2817383,-0.0644531,2.5605469,1.0332031,-3.8125000
12670.9,-11.7382812,4.3828125,2.3164062,0.9355469,0.2165527,-0.2723389,-0.0607910,2.7187500,1.3242188,-3.7128906
12675.5,-10.8007812,4.0742188,2.4648438,0.9358521,0.2283325,-0.2621460,-0.0575562,2.9628906,1.6914062,-3.6210938
12683.4,-9.8632812,3.5585938,2.7656250,0.9348145,0.2503662,-0.2448730,-0.0586548,3.5332031,2.2714844,-3.2753906
12688.0,-8.7070312,2.7226562,3.1132812,0.9345093,0.2633667,-0.2329712,-0.0550537,3.6406250,2.3027344,-2.9550781
12692.2,-8.1562500,2.4804688,3.1484375,0.9342041,0.2742310,-0.2225342,-0.0504761,3.5839844,2.1328125,-2.5703125
12696.8,-7.7578125,2.4765625,3.0898438,0.9334106,0.2854614,-0.2123413,-0.0460205,3.3789062,1.8222656,-2.1406250
12702.4,-7.3593750,2.5156250,2.9296875,0.9328003,0.2955322,-0.2024536,-0.0398560,3.1269531,1.4687500,-1.7031250
12706.9,-6.6328125,2.5273438,2.8046875,0.9319458,0.3045044,-0.1940308,-0.0337524,2.8554688,1.0332031,-1.3027344
12718.5,-5.9492188,2.5078125,2.8945312,0.9290771,0.3187256,-0.1854248,-0.0284424,2.3437500,0.2500000,-0.7812500
