SECONDS,ax,ay,az,qr,qi,qj,qk,gy,gp,gr
11.7380,0.0000000,-0.0019531,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7432,0.0273438,0.0253906,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7470,0.0000000,0.0175781,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7534,0.0234375,-0.0019531,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7578,-0.0195312,-0.0214844,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7630,-0.0039062,-0.0136719,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7670,-0.0039062,-0.0136719,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7732,-0.0273438,-0.0019531,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7778,0.0039062,-0.0214844,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7828,-0.0195312,-0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7872,-0.0273438,-0.0136719,-0.0351562,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7934,0.0312500,0.0097656,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7978,0.0039062,-0.0058594,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8032,-0.0117188,-0.0097656,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8070,-0.0039062,0.0175781,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8134,-0.0195312,0.0136719,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8178,-0.0039062,0.0058594,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8232,0.0117188,-0.0097656,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8272,0.0273438,0.0019531,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8334,-0.0156250,0.0019531,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8378,-0.0351562,0.0019531,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8430,-0.0234375,-0.0136719,-0.0273438,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8472,-0.0039062,-0.0136719,0.0000000,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8534,-0.0234375,-0.0488281,-0.0078125,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8577,-0.0039062,-0.0019531,0.0507812,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8630,0.0156250,-0.0019531,0.0000000,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8672,0.0156250,-0.0019531,0.0000000,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8734,0.0156250,-0.0019531,-0.0078125,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8777,-0.0156250,0.0371094,0.0117188,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8830,0.0234375,-0.0292969,0.0117188,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8870,0.0195312,-0.0175781,-0.0078125,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8932,-0.0273438,-0.0214844,0.0312500,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.8978,0.0078125,0.0019531,0.0000000,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.9032,-0.0078125,-0.0019531,0.0117188,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.9072,0.0117188,0.0097656,-0.0195312,0.9573975,-0.0266113,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.9124,0.0000000,-0.0058594,0.0117188,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9178,-0.0195312,-0.0253906,0.0195312,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9222,-0.0078125,-0.0019531,0.0195312,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9270,0.0039062,-0.0058594,0.0195312,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9350,0.0039062,-0.0214844,0.0117188,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9384,0.0078125,0.0214844,0.0195312,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9424,-0.0273438,-0.0019531,0.0195312,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9470,-0.0234375,-0.0136719,-0.0078125,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9524,-0.0078125,-0.0253906,0.0000000,0.9573975,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9568,-0.0234375,0.0058594,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9630,-0.0195312,-0.0058594,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9672,-0.0039062,0.0175781,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9724,0.0234375,-0.0097656,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9778,-0.0273438,-0.0019531,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9832,-0.0117188,0.0097656,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9870,-0.0156250,0.0019531,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9924,-0.0078125,0.0332031,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
11.9977,-0.0351562,-0.0097656,-0.0156250,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0020,0.0000000,-0.0488281,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0070,-0.0234375,0.0058594,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0120,0.0234375,-0.0019531,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0165,-0.0039062,-0.0097656,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0227,0.0156250,-0.0136719,-0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0273,-0.0117188,-0.0058594,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.0950,-0.0195312,-0.0058594,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1180,-0.0195312,-0.0058594,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1222,0.0156250,-0.0253906,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1269,0.0117188,-0.0253906,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1317,-0.0117188,-0.0097656,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1380,0.0000000,-0.0292969,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1422,-0.0195312,-0.0058594,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1475,0.0078125,-0.0097656,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1520,-0.0117188,0.0097656,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1572,0.0156250,-0.0019531,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1622,0.0117188,-0.0097656,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1675,0.0117188,-0.0253906,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1720,0.0117188,-0.0019531,-0.0468750,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1772,0.0078125,0.0019531,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1822,-0.0039062,-0.0136719,-0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1875,-0.0117188,-0.0097656,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1927,-0.0078125,-0.0019531,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.1974,-0.0039062,-0.0136719,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2022,0.0234375,-0.0058594,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2065,0.0390625,-0.0175781,-0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2120,-0.0078125,0.0332031,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2170,-0.0156250,0.0019531,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2220,-0.0039062,-0.0136719,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2265,0.0195312,-0.0175781,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2320,0.0234375,-0.0097656,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2370,0.0351562,-0.0253906,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2422,-0.0195312,-0.0058594,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2473,0.0078125,0.0019531,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2518,-0.0117188,-0.0097656,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2570,0.0000000,-0.0058594,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2622,0.0195312,0.0253906,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2665,0.0156250,-0.0019531,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2720,0.0273438,-0.0019531,-0.0664062,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2770,-0.0195312,-0.0253906,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2820,-0.0156250,-0.0175781,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2875,0.0000000,0.0058594,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2920,-0.0234375,-0.0136719,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.2972,-0.0234375,-0.0136719,0.0507812,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3022,-0.0156250,-0.0175781,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3073,-0.0039062,0.0058594,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3120,-0.0078125,0.0175781,-0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3172,0.0000000,-0.0058594,-0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3220,-0.0312500,0.0136719,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3263,-0.0390625,-0.0410156,-0.0156250,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3320,-0.0195312,0.0136719,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3370,-0.0468750,0.0214844,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3420,0.0078125,-0.0332031,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3475,-0.0273438,0.0214844,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3520,-0.0273438,-0.0214844,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3570,-0.0117188,-0.0332031,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830200,0.0000000,0.0000000,0.0000000
12.3620,-0.0195312,-0.0058594,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3663,-0.0078125,0.0175781,-0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3720,-0.0156250,-0.0175781,-0.0156250,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3772,0.0039062,-0.0214844,0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3822,0.0156250,-0.0019531,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3863,0.0000000,-0.0058594,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3920,0.0351562,-0.0253906,-0.0078125,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.3972,-0.0195312,-0.0488281,0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4020,-0.0117188,-0.0097656,0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4063,-0.0078125,-0.0253906,-0.0078125,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4118,-0.0117188,-0.0253906,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4172,-0.0117188,-0.0019531,0.0390625,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4220,-0.0234375,-0.0058594,0.0312500,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4263,-0.0039062,-0.0058594,-0.0078125,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4320,-0.0078125,-0.0371094,0.0312500,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4374,0.0039062,-0.0058594,-0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4419,0.0078125,-0.0214844,0.0312500,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4483,0.0117188,0.0214844,0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4539,0.0117188,-0.0136719,-0.0078125,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4573,0.0117188,-0.0136719,-0.0078125,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4620,0.0195312,0.0058594,-0.0390625,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4672,0.0039062,-0.0058594,-0.0351562,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4722,0.0585938,-0.0058594,-0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4772,0.0039062,0.0253906,0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4822,0.0156250,0.0097656,0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4863,-0.0078125,0.0097656,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4918,0.0078125,0.0019531,0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.4974,-0.0117188,0.0019531,-0.0156250,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5022,-0.0078125,0.0097656,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5063,0.0078125,-0.0214844,0.0000000,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5120,0.0078125,0.0214844,-0.0390625,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5174,0.0078125,0.0019531,-0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5220,-0.0039062,0.0410156,-0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5265,-0.0078125,-0.0097656,0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5320,-0.0039062,0.0175781,0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5374,-0.0078125,0.0097656,-0.0468750,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5420,0.0078125,-0.0214844,-0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5465,0.0000000,-0.0175781,-0.0273438,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5518,-0.0039062,0.0175781,-0.0195312,0.9573364,-0.0266113,-0.0515137,0.2830200,0.0000000,0.0000000,0.0000000
12.5574,0.0039062,-0.0058594,0.0117188,0.9573364,-0.0266113,-0.0515137,0.2830811,0.0000000,0.0000000,0.0000000
12.5620,-0.0078125,-0.0097656,-0.0078125,0.9573364,-0.0266113,-0.0515137,0.2830811,0.0000000,0.0000000,0.0000000
12.5692,0.0039062,-0.0058594,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.5741,0.0078125,-0.0214844,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6390,0.0312500,-0.0214844,0.0390625,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6574,0.0312500,-0.0214844,0.0390625,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6620,0.0312500,-0.0214844,0.0390625,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6672,-0.0234375,0.0214844,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6715,0.0156250,-0.0136719,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6770,0.0429688,0.0175781,0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6820,0.0039062,-0.0292969,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6872,0.0117188,0.0019531,0.0507812,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6915,-0.0312500,-0.0332031,0.0039062,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.6973,-0.0195312,-0.0292969,0.0039062,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7018,0.0078125,0.0019531,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7072,0.0195312,0.0410156,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7113,-0.0273438,-0.0214844,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7170,0.0156250,-0.0058594,-0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7220,0.0000000,-0.0136719,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7272,0.0312500,-0.0214844,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7315,-0.0039062,0.0175781,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7370,-0.0117188,0.0214844,-0.0078125,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7422,-0.0117188,-0.0175781,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7472,0.0195312,-0.0019531,0.0312500,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7513,0.0000000,-0.0175781,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7570,-0.0117188,-0.0332031,-0.0273438,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7620,0.0000000,-0.0175781,0.0000000,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7672,0.0000000,-0.0136719,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7713,-0.0039062,-0.0019531,0.0195312,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7770,0.0156250,0.0097656,0.0117188,0.9573364,-0.0266113,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7820,0.0000000,0.0058594,0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7870,0.0156250,-0.0058594,-0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7913,0.0273438,0.0136719,-0.0078125,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.7970,0.0117188,-0.0136719,-0.0078125,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8020,0.0039062,-0.0058594,0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8072,-0.0039062,-0.0019531,0.0117188,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8115,0.0273438,0.0136719,-0.0390625,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8170,0.0351562,0.0097656,-0.0273438,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8220,0.0039062,0.0292969,0.0390625,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8272,0.0000000,-0.0214844,0.0000000,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8315,-0.0429688,0.0019531,0.0039062,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8370,-0.0273438,0.0058594,-0.0156250,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8420,-0.0039062,0.0058594,0.0507812,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8467,0.0078125,-0.0136719,0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8511,0.0000000,-0.0214844,-0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8568,0.0000000,0.0019531,-0.0078125,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8620,0.0000000,0.0214844,-0.0390625,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8672,0.0273438,0.0097656,-0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8713,0.0195312,0.0136719,-0.0390625,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8772,0.0234375,0.0214844,-0.0664062,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8820,-0.0039062,-0.0058594,0.0000000,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8872,0.0273438,0.0097656,0.0078125,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8915,0.0000000,0.0136719,0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.8960,0.0468750,-0.0019531,0.0195312,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
12.9020,-0.0039062,-0.0292969,0.0312500,0.9573364,-0.0266724,-0.0514526,0.2830811,0.0000000,0.0000000,0.0000000
